6450,A helm with a jewelled eye upon it.
6452,One of the three capes from the Mage Arena.
6453,A white rosebush seed.
6454,A red rosebush seed.
6455,A pink rosebush seed.
6456,A grapevine seed.
6457,A delphinium seed.
6458,A pink orchid seed.
6459,A yellow orchid seed.
6460,A snowdrop seed.
6461,A shoot that has been cut from a dying White Tree.
6462,A shoot that has been cut from a dying White Tree.
6463,This shoot from a White Tree has been watered and will soon grow.
6464,A young White Tree sapling.
6465,The power within this ring has been activated.
6466,A rune essence chip that has been broken into shards.
6467,Crushed rune essence.
6468,This plant cure emits potency.
6469,Looks delicious.
6470,Pour this on compost to turn it into super-compost.
6472,Pour this on compost to turn it into super-compost.
6474,Pour this on compost to turn it into super-compost.
6476,Pour this on compost to turn it into super-compost.
6478,I can use this to move heavy objects.
6479,A list of things that I must collect for Queen Ellamaria.
6514,"Ability to jump, swing or use monkey bars."
6515,Ability to balance using the agility skill.
6516,Ability to squeeze your body through small areas.
6517,Ability to climb surfaces.
6518,"Ability to jump, swing or use monkey bars."
6519,Ability to balance using the agility skill.
6520,Ability to squeeze your body through small areas.
6521,Ability to climb surfaces.
6522,A razor sharp ring of obsidian.
6523,A razor sharp sword of obsidian.
6524,A spiked shield of obsidian.
6525,A large knife of obsidian.
6526,A staff of obsidian.
6527,A mace of obsidian.
6528,A maul of obsidian.
6529,It's a token of some kind made from obsidian.
6541,An Advanced Combat Training Device.
6542,"Thanks for all your help! Love, Bob & Neite."
6543,I wonder what happens if I rub it...
6544,It's an amulet of cat speak. It makes vague purring noises.
6545,A list of chores that Bob gave you to do.
6546,It says on the back 'My favourite recipe.'
6547,A mirror helps reflect light on the subject.
6548,"A nurse's hat, but does it have healing powers?"
6549,Lethargic.
6550,Lethargic.
6551,Lethargic.
6552,Lethargic.
6553,Lethargic.
6554,Lethargic.
6555,Wild.
6556,Wild.
6557,Wild.
6558,Wild.
6559,Wild.
6560,Wild.
6561,Looks nice.
6562,It's a slightly magical stick.
6563,It's a slightly magical stick.
6568,A cape of woven obsidian plates.
6570,A cape of fire.
6571,This would be worth more cut.
6573,This looks valuable.
6575,A valuable ring.
6577,I wonder if this is valuable.
6579,It needs a string so I can wear it.
6581,I wonder if I can get this enchanted.
6583,An enchanted ring.
6585,A very powerful onyx amulet.
6587,A set of fighting claws.
6589,A vicious looking axe.
6591,A vicious white dagger.
6593,This dagger is poisoned.
6595,This dagger is poisoned.
6597,This dagger is poisoned.
6599,A white halberd.
6601,A spiky mace.
6603,A Magical staff.
6605,A razor sharp sword.
6607,A razor sharp longsword.
6609,A two handed sword.
6611,"A vicious, curved sword."
6613,I don't think it's intended for joinery.
6615,A series of connected metal rings.
6617,Provides excellent protection.
6619,These will protect my feet.
6621,A medium sized helmet.
6623,A full face helmet.
6625,"Big, White and heavy looking."
6627,"Big, White and heavy looking."
6629,These will keep my hands warm!
6631,A medium square shield.
6633,A large metal shield.
6635,A Temple Knight Communication Orb. Top Secret!
6636,Proof that I have defeated the evil mage Solus.
6637,A slayer monster.
6638,A key to the nature of light itself.
6639,A small hand mirror.
6640,A red crystal.
6641,A yellow crystal.
6642,A green crystal.
6643,A cyan crystal.
6644,A blue crystal.
6645,A magenta crystal.
6646,"A fractured crystal, one of the edges is clear."
6647,"A fractured crystal, one of the edges is clear."
6648,It's a list of items I need to collect.
6649,The journal of Nissyen Edern.
6650,A blackened crystal sample.
6651,A newly formed crystal.
6652,A warm energy radiates from this crystal.
6653,A small crystal trinket.
6654,Examine what?
6655,Examine what?
6656,Examine what?
6657,Examine what?
6658,Examine what?
6659,Examine what?
6660,A vial that explodes in water.
6661,A slayer monster.
6662,This fishing rod seems to have been bitten in half...
6663,It seems someone vacated this boot in a hurry...
6664,The jar keeps shaking...I'm scared.
6665,"Fishy, damp and smelly."
6666,Strangely uncomfortable flippers.
6667,An empty fishbowl.
6668,A fishless fishbowl.
6669,A fishless fishbowl with some seaweed.
6670,A fishbowl with a Tiny Bluefish in it.
6671,A fishbowl with a Tiny Greenfish in it.
6672,A fishbowl with a Tiny Spinefish in it.
6673,An empty fishbowl in a net.
6674,A tiny net for grabbing tiny fish.
6675,'Ingredients; Ground Guam and Ground Seaweed.'
6677,"'Ingredients; Ground Guam and Ground Seaweed.' Well, I have the Guam Leaf..."
6678,"'Ingredients; Ground Guam and Ground Seaweed.' Well, I have the Guam Leaf..."
6679,"'Ingredients; Ground Guam and Ground Seaweed.' Well, I have the Seaweed..."
6680,"'Ingredients; Ground Guam and Ground Seaweed.' Well, I have the Seaweed..."
6681,One of the ingredients for making fish food.
6683,One of the ingredients for making fish food.
6685,4 doses of Saradomin brew.
6687,3 doses of Saradomin brew.
6689,2 doses of Saradomin brew.
6691,1 dose of Saradomin brew.
6693,A crushed bird's nest.
6695,A slayer monster.
6696,Contains ice-cold water.
6697,A pat of freshly churned butter.
6699,This potato doesn't look edible.
6701,It'd taste even better with some toppings.
6703,A baked potato with butter.
6705,A baked potato with butter and cheese.
6707,An amulet of Camel-speak. It makes vague braying noises.
6708,Too thick for monsters to bite through.
6709,A slayer monster.
6710,A Blindweed seed - plant in a Blindweed patch.
6711,"An inedible, foul smelling herb."
6712,It's a bucket of... water?
6713,A heavy metal wrench.
6714,A shining paragon of wrenchly virtue.
6715,They look at you balefully. 'Feed us...'
6716,A sinister looking squid.
6717,My pet sinister squid.
6718,A diseased deceased Fever Spider. Handle with care.
6719,"Sorry, I mean a bucket of 'rum'."
6720,Especially good against diseased arachnids.
6721,A decent enough weapon gone rusty.
6722,Alas...I hardly knew him.
6724,An ancient Fremennik bow that was once used to battle the Moon Clan.
6728,A pot of crushed Dagannoth-king bones.
6729,These would feed a dogfish for months!
6731,A mysterious ring that can fill the wearer with magical power...
6733,A fabled ring that improves the wearer's skill with a bow...
6735,A legendary ring once worn by Fremennik warriors.
6737,A ring reputed to bring out a berserk fury in its wearer.
6739,A very powerful axe.
6741,Bob can fix this for me.
6743,It's missing a handle.
6745,"The magical sword 'Silverlight', stained black."
6746,"The magical sword 'Silverlight', enhanced with the blood of Agrith-Naar."
6747,Used to make the sigil of the demon Agrith-Naar.
6748,A sigil used for the summoning of the demon Agrith-Naar.
6749,Will this book help in summoning Agrith-Naar?
6750,A desert shirt stained black.
6752,A desert robe stained black.
6754,It seems to change temperature as I walk.
6755,Somebody's private journal.
6756,A sealed letter to the king.
6757,A sealed letter to Jorral.
6758,A timeline of the outpost.
6759,A dirty chest.
6760,A Guthix Mjolnir.
6762,A Saradomin Mjolnir.
6764,A Zamorak Mjolnir.
6766,Antipoison for Pox.
6767,The book of Rats.
6768,A little more smelly than usual.
6769,Charming.
6770,Jimmy Dazzler's directions.
6771,Contains garden weeds.
6772,Contains slowly burning garden weeds.
6773,A pole for putting rats on.
6774,A pole with one rat on it.
6775,A pole with two rats on it.
6776,A pole with three rats on it.
6777,A pole with four rats on it.
6778,A pole with five rats on it.
6779,A pole with six rats on it.
6780,Mean-looking.
6781,Nasty.
6782,Nasty.
6785,A statue of the goddess Elidinis.
6786,This looks quite old.
6787,A patched up robe.
6788,This robe is too torn to wear.
6789,This robe is too torn to wear.
6790,Awusah's Shoes.
6791,Awusah's Sole.
6792,An ancient key from the shrine in Nardah (Allows access to the Water Ravine Dungeon from the Spirits of the Elid quest).
6793,The Ballad of Jareesh.
6794,Better eat this before it melts.
6796,Ooh a nice shiny lamp.
6797,Handy for watering crops.
6798,It's a challenge from the Earth Warrior Champion!
6799,It's a challenge from the Ghoul Champion!
6800,It's a challenge from the Giant Champion!
6801,It's a challenge from the Goblin Champion!
6802,It's a challenge from the Hobgoblin Champion!
6803,It's a challenge from the Imp Champion!
6804,It's a challenge from the Jogre Champion!
6805,It's a challenge from the Lesser Demon Champion!
6806,It's a challenge from the Skeleton Champion!
6807,It's a challenge from the Zombie Champion!
6808,It's a challenge from the Human Champion!
6809,These look pretty heavy.
6810,A pot of crushed wyvern bones.
6811,A slayer monster.
6812,Bones of a large flying creature!
6814,This would make warm clothing.
6817,A slender two-handed sword.
6818,A sharp sword that can also fire arrows.
6819,A large pouch used for storing essence.
6820,There seems to be bits missing...
6821,A glowing orb.
6822,An unpainted bauble shaped like a star.
6823,A bauble shaped like a star painted yellow.
6824,A bauble shaped like a star painted red.
6825,A bauble shaped like a star painted blue.
6826,A bauble shaped like a star painted green.
6827,A bauble shaped like a star painted pink.
6828,An unpainted bauble shaped like a gift.
6829,A bauble shaped like a gift painted yellow.
6830,A bauble shaped like a gift painted red.
6831,A bauble shaped like a gift painted blue.
6832,A bauble shaped like a gift painted green.
6833,A bauble shaped like a gift painted pink.
6834,An unpainted bauble shaped like a diamond.
6835,A bauble shaped like a diamond painted yellow.
6836,A bauble shaped like a diamond painted red.
6837,A bauble shaped like a diamond painted blue.
6838,A bauble shaped like a diamond painted green.
6839,A bauble shaped like a diamond painted pink.
6840,An unpainted bauble shaped like a wintumber tree.
6841,A bauble shaped like a wintumber tree painted yellow.
6842,A bauble shaped like a wintumber tree painted red.
6843,A bauble shaped like a wintumber tree painted blue.
6844,A bauble shaped like a wintumber tree painted green.
6845,A bauble shaped like a wintumber tree painted pink.
6846,An unpainted bauble shaped like a bell.
6847,A bauble shaped like a bell painted yellow.
6848,A bauble shaped like a bell painted red.
6849,A bauble shaped like a bell painted blue.
6850,A bauble shaped like a bell painted green.
6851,A bauble shaped like a bell painted pink.
6852,A box for storing completed puppets.
6853,A box for storing painted baubles.
6854,A box full of puppets. Bring to the Taverley members gate.
6855,A box full of painted baubles. Give to a Pixie or use to decorate a tree.
6856,A woolly bobble hat.
6857,A woolly scarf.
6858,A woolly jester hat.
6859,A woolly jester scarf.
6860,A woolly triple bobble jester hat.
6861,A woolly jester scarf.
6862,A woolly tobogganing hat.
6863,A woolly tobogganing scarf.
6864,The controlling part of a marionette.
6865,I've got no strings ... oh hang on!
6866,I've got no strings ... oh hang on!
6867,I've got no strings ... oh hang on!
6868,I want to be a real boy!
6869,I want to be a real boy!
6870,I want to be a real boy!
6871,The torso of a marionette.
6872,The torso and head of a marionette.
6873,"The torso, head and arms of a marionette."
6874,No strings attached.
6875,Needs a head.
6876,Needs arms.
6877,Needs legs.
6878,No strings attached.
6879,Needs a head.
6880,Needs arms.
6881,Needs legs.
6882,No strings attached.
6883,A tasty fruit.
6885,A magic training arena progress hat.
6886,A magic training arena progress hat.
6887,A magic training arena progress hat.
6888,null
6889,The magical book of the Mage.
6891,A book about the Training Arena.
6893,Comfortable leather boots.
6894,A large metal shield.
6895,A medium sized helmet.
6896,This looks valuable.
6897,A razor sharp longsword.
6898,A green cylinder.
6899,A yellow cube.
6900,A blue icosahedron.
6901,A red pentamid.
6902,A white sphere.
6903,This looks valuable.
6904,Various animals' bones.
6905,Various animals' bones.
6906,Various animals' bones.
6907,Various animals' bones.
6908,A beginner level wand.
6910,An apprentice level wand.
6912,A teacher level wand.
6914,A master level wand.
6916,Mystical robes.
6918,A mystic hat.
6920,Mystical boots.
6922,Mystical gloves.
6924,Mystical robes.
6926,A spell to turn bones to peaches.
6945,A severed hand covered with sand.
6946,A severed hand dripping with beer.
6947,A copy of a work rota.
6948,An original work rota.
6949,This scroll glows with an inner light.
6950,An ordinary looking magical scrying orb.
6951,This magical scrying orb pulsates as it stores information.
6952,Fluid sloshes innocently in this vial.
6953,A bottle of water.
6954,Redberry Juice sloshes around in this vial waiting for white berries to be added.
6955,A vial of pink dye.
6956,This lens has a pinkish tinge to it.
6957,"A decapitated, sand covered head."
6958,A handful of sand from Sandy's pocket.
6959,It's a bit pink.
6961,A freshly baked baguette.
6962,A freshly made triangle sandwich.
6963,A freshly made roll.
6964,Lovely money.
6965,A freshly made square sandwich.
6966,A key to the prison.
6967,Makes the wearer pretty intimidating.
6969,I'd better be careful eating this.
6970,It's a solid gold pyramid!
6971,A tiny chunk of sandstone.
6973,A small chunk of sandstone.
6975,A medium-sized chunk of sandstone.
6977,A large chunk of sandstone.
6979,A tiny chunk of granite.
6981,A small chunk of granite.
6983,A medium-sized chunk of granite.
6985,A huge twenty-kilo block of sandstone.
6986,A huge thirty-two-kilo block of sandstone.
6987,The body of a sandstone statue.
6988,The base and legs of a sandstone statue.
6989,A granite head shaped like the sculptor Lazim.
6990,A granite head shaped like the god Zamorak.
6991,A granite head shaped like the god Icthlarin.
6992,A granite head shaped like a camel.
6993,A metal sigil in the shape of a Z.
6994,A metal sigil in the shape of an M.
6995,A metal sigil in the shape of an R.
6996,A metal sigil in the shape of a K.
6997,The left arm of a large stone statue.
6998,The right arm of a large stone statue.
6999,The left leg of a large stone statue.
7000,The right leg of a large stone statue.
7001,A positive clay mould of a camel's head.
7002,A granite head that will fit exactly into the pedestal.
7003,Blend in in the desert.
7050,A slayer monster.
7051,A lantern to aid attacking Harpie bugs.
7053,A lantern to aid attacking Harpie bugs.
7054,A baked potato with chilli con carne.
7056,A baked potato with egg and tomato.
7058,A baked potato with mushroom and onions.
7060,A baked potato with tuna and sweetcorn.
7062,A bowl of meat in chilli-con-carne sauce.
7064,A bowl of scrambled eggs and tomato.
7066,A bowl of fried mushroom and onions.
7068,A bowl of cooked tuna and sweetcorn.
7070,A bowl of finely minced meat.
7072,A bowl of spicy sauce.
7074,A bowl of chopped garlic.
7076,A bowl of uncooked egg.
7078,A bowl of scrambled egg.
7080,A bowl of sliced Bittercap mushrooms.
7082,A bowl of fried Bittercap mushrooms.
7084,"A bowl of sliced, fried onions."
7086,A bowl of finely chopped tuna.
7088,A bowl of cooked sweetcorn.
7090,"A bowl of burnt, overcooked egg."
7092,A bowl of blackened onions.
7094,A bowl of burnt sliced mushroom.
7096,A piece used in board games.
7097,A piece used in board games.
7098,A piece used in board games.
7099,A piece used in board games.
7100,A piece used in board games.
7101,A piece used in board games.
7102,A piece used in board games.
7103,A piece used in board games.
7104,A piece used in board games.
7105,A piece used in board games.
7106,A piece used in board games.
7107,A piece used in board games.
7108,Best keep this away from naked flames.
7109,Burns very well.
7110,A sea worthy shirt.
7112,Essential pirate wear.
7114,Not for land lubbers.
7116,A sea worthy pair of trousers.
7118,A canister holding shrapnel.
7119,A heavy metal ball.
7120,For cleaning and packing the cannon.
7121,"Quite short, but not that thick."
7122,A sea worthy shirt.
7124,Essential pirate wear.
7126,A sea worthy pair of trousers.
7128,A sea worthy shirt.
7130,Essential pirate wear.
7132,A sea worthy pair of trousers.
7134,A sea worthy shirt.
7136,Essential pirate wear.
7138,A sea worthy pair of trousers.
7140,Feels quite lucky.
7141,I hope he doesn't want it back.
7142,The very butcher of a silk button.
7143,Looks valuable.
7144,By Cap'n Hook-Hand Morrisane.
7145,A working cannon barrel.
7146,Not likely to work again.
7147,Some cannon balls.
7148,A plank of wood to repair the hull with.
7149,A canister holding shrapnel.
7150,Useful for pinning up paintings.
7155,A coil of rope.
7156,Useful for lighting a fire.
7157,I think it is eating through the bottle.
7158,A two-handed Dragon Sword.
7159,They're heavily insulated wellies.
7160,A slayer monster
7162,Lots of pie recipes for me to try.
7164,Still needs two more ingredients.
7166,Still needs one more ingredient.
7168,Needs to be baked before I can use it.
7170,All the good of the earth.
7172,Still needs two more ingredients.
7174,Still needs one more ingredient.
7176,Needs cooking before I eat it.
7178,What I wouldn't give for a good steak about now...
7180,What I wouldn't give for a good steak about now...
7182,Still needs two more ingredients.
7184,Still needs one more ingredient.
7186,"Raw fish is risky, better cook it."
7188,Bounty of the sea.
7190,Bounty of the sea.
7192,Still needs two more ingredients.
7194,Still needs one more ingredient.
7196,This would taste a lot better cooked.
7198,Much tastier than a normal fish pie.
7200,Much tastier than a normal fish pie.
7202,Still needs two more ingredients.
7204,Still needs one more ingredient.
7206,"Good as it looks, I'd better cook it."
7208,A triumph of man over nature.
7210,A triumph of man over nature.
7212,Still needs two more ingredients.
7214,Still needs one more ingredient.
7216,"Fresh fruit may be good for you, but I should really cook this."
7218,All the fruits of a very small forest.
7220,All the fruits of a very small forest.
7222,This could be mistaken for charcoal.
7223,A delicious looking piece of roast rabbit.
7224,All ready to be used on a fire.
7225,An iron spit.
7226,Overly crispy chompy.
7228,Roasted chompy bird.
7230,A skewered chompy bird.
7236,"Part of the world map, but where?"
7237,I hope there's treasure in it.
7238,A clue!
7239,"Part of the world map, but where?"
7240,I hope there's treasure in it.
7241,"Part of the world map, but where?"
7242,I hope there's treasure in it.
7243,A clue!
7244,I hope there's treasure in it.
7245,A clue!
7246,I hope there's treasure in it.
7247,A clue!
7248,A clue!
7249,A clue!
7250,A clue!
7251,A clue!
7252,A clue!
7253,A clue!
7254,A clue!
7255,A clue!
7256,Perhaps someone at the observatory can teach me to navigate?
7257,I hope there's treasure in it.
7258,Perhaps someone at the observatory can teach me to navigate?
7259,I hope there's treasure in it.
7260,Perhaps someone at the observatory can teach me to navigate?
7261,I hope there's treasure in it.
7262,Perhaps someone at the observatory can teach me to navigate?
7263,I hope there's treasure in it.
7264,Perhaps someone at the observatory can teach me to navigate?
7265,I hope there's treasure in it.
7266,Perhaps someone at the observatory can teach me to navigate?
7267,I hope there's treasure in it.
7268,A clue!
7269,I need to answer this correctly.
7270,A clue!
7271,I need to answer this correctly.
7272,A clue!
7273,I need to answer this correctly.
7274,A clue!
7275,I need to answer this correctly.
7276,A clue!
7277,I need to answer this correctly.
7278,A clue!
7279,I need to answer this correctly.
7280,A clue!
7281,I need to answer this correctly.
7282,A clue!
7283,I need to answer this correctly.
7284,A clue!
7285,I need to answer this correctly.
7286,"Part of the world map, but where?"
7287,I hope there's treasure in it.
7288,"Part of the world map, but where?"
7289,I hope there's treasure in it.
7290,"Part of the world map, but where?"
7291,I hope there's treasure in it.
7292,"Part of the world map, but where?"
7293,I hope there's treasure in it.
7294,"Part of the world map, but where?"
7295,I hope there's treasure in it.
7296,A clue!
7297,A key to a chest.
7298,A clue!
7299,A key to some drawers.
7300,A clue!
7301,A clue!
7302,A key to some drawers.
7303,A clue!
7304,A clue!
7305,Perhaps someone at the observatory can teach me to navigate?
7306,I hope there's treasure in it.
7307,Perhaps someone at the observatory can teach me to navigate?
7308,I hope there's treasure in it.
7309,Perhaps someone at the observatory can teach me to navigate?
7310,I hope there's treasure in it.
7311,Perhaps someone at the observatory can teach me to navigate?
7312,I hope there's treasure in it.
7313,Perhaps someone at the observatory can teach me to navigate?
7314,I hope there's treasure in it.
7315,Perhaps someone at the observatory can teach me to navigate?
7316,I hope there's treasure in it.
7317,Perhaps someone at the observatory can teach me to navigate?
7318,I hope there's treasure in it.
7319,Stylish!
7321,Stylish!
7323,Stylish!
7325,Stylish!
7327,Stylish!
7329,Makes firelighting a lot easier.
7330,Makes firelighting a lot easier.
7331,Makes firelighting a lot easier.
7332,A shield with a heraldic design
7334,A shield with a heraldic design
7336,A shield with a heraldic design
7338,A shield with a heraldic design
7340,A shield with a heraldic design
7342,A shield with a heraldic design
7344,A shield with a heraldic design
7346,A shield with a heraldic design
7348,A shield with a heraldic design
7350,A shield with a heraldic design
7352,A shield with a heraldic design
7354,A shield with a heraldic design
7356,A shield with a heraldic design
7358,A shield with a heraldic design
7360,A shield with a heraldic design
7362,Those studs should provide a bit more protection. Nice trim too!
7364,Those studs should provide a bit more protection. Nice trim too!
7366,Those studs should provide a bit more protection. Nice trim too!
7368,Those studs should provide a bit more protection. Nice trim too!
7370,Made from 100% real dragonhide. With colourful trim!
7372,Made from 100% real dragonhide. With colourful trim!
7374,Made from 100% real dragonhide. With colourful trim!
7376,Made from 100% real dragonhide. With colourful trim!
7378,Made from 100% real dragonhide. With colourful trim!
7380,Made from 100% real dragonhide. With colourful trim!
7382,Made from 100% real dragonhide. With colourful trim!
7384,Made from 100% real dragonhide. With colourful trim!
7386,Leg covering favoured by women and wizards. With a colourful trim!
7388,Leg covering favoured by women and wizards. With a colourful trim!
7390,I can do magic better in this.
7392,I can do magic better in this.
7394,"A silly pointed hat, with colourful trim."
7396,"A silly pointed hat, with colourful trim."
7398,Enchanted Wizards robes.
7399,Enchanted Wizards robes.
7400,A three pointed hat of magic.
7404,A number of chemical covered wooden logs.
7405,A number of chemical covered wooden logs.
7406,A number of chemical covered wooden logs.
7408,"I shouldn't joke, this is a grave matter."
7409,The only way to kill a Tanglefoot.
7410,Contains the Fairy Queen's magic essence.
7411,A list of the Fairy Queen's symptoms.
7413,It's a bird's nest with some seeds in it.
7414,"With it, you row."
7416,A mole claw.
7418,The skin of a large mole.
7420,A slayer monster.
7421,Pumps fungicide.
7422,Pumps fungicide.
7423,Pumps fungicide.
7424,Pumps fungicide.
7425,Pumps fungicide.
7426,Pumps fungicide.
7427,Pumps fungicide.
7428,Pumps fungicide.
7429,Pumps fungicide.
7430,Pumps fungicide.
7431,Pumps fungicide.
7432,Does exactly what it says on the tin. (Kills Fungi.)
7433,Spoooooon!
7435,A large whisk of death.
7437,Use the spork.
7439,A large spatula... of doom!
7441,Looks like it's non-stick too!
7443,Generally used for impaling fresh meat.
7445,That's how I roll!
7447,"A sharp, dependable knife, for filleting meat."
7449,Often used to soften tough meat up.
7451,An effective tool for chopping tough meat.
7453,A pair of gloves.
7454,A pair of gloves.
7455,A pair of gloves.
7456,A pair of gloves.
7457,A pair of nice gloves.
7458,A pair of nice gloves.
7459,A pair of nice gloves.
7460,A pair of very nice gloves.
7461,A pair of very nice gloves.
7462,A pair of very nice gloves.
7463,A little heap of cornflour.
7464,A tatty old book belonging to the Wise Old Man of Draynor Village.
7465,"Surprise, it looks like a vanilla pod."
7466,It's cornflour.
7468,It's cornflour in a pot.
7470,"A mixture of milk, cream and cornflour."
7471,It's a bucket of milk and cream.
7472,Some cinnamon sticks.
7473,It's just missing a sprinkling of cinnamon.
7474,A pot of brulee mixture - needs egg.
7475,"Perfect, it just needs flambeing."
7476,A pot of brulee supreme.
7477,"What came first, the chicken or..."
7478,It's got a dragon on it.
7479,It's a meat and potato stew with fancy seasoning.
7480,Allows for equal distribution of spice.
7481,Allows for equal distribution of spice.
7482,Allows for equal distribution of spice.
7483,Allows for equal distribution of spice.
7484,Allows for equal distribution of spice.
7485,Allows for equal distribution of spice.
7486,Allows for equal distribution of spice.
7487,Allows for equal distribution of spice.
7488,Allows for equal distribution of spice.
7489,Allows for equal distribution of spice.
7490,Allows for equal distribution of spice.
7491,Allows for equal distribution of spice.
7492,Allows for equal distribution of spice.
7493,Allows for equal distribution of spice.
7494,Allows for equal distribution of spice.
7495,Allows for equal distribution of spice.
7496,Allows for equal distribution of spice.
7497,A cool refreshing fruit mix. With ash in for some reason.
7498,I wonder what happens if I rub it...
7508,There appears to be a coin in the bottom. Liked by dwarves.
7509,"Red hot and glowing, ouch! Only for dwarf consumption."
7510,Cool and heavy as a brick. Only for dwarf consumption.
7511,Two out of two goblin generals prefer it!
7512,Previously a nice crispy loaf of bread.  Now just kind of icky.
7513,They clearly taste so much better this way!
7514,"Orange slices which have been dyed, but it looks more like they died."
7515,Glad these aren't in my bed.
7516,Slightly damp seaweed.
7517,Kelp flakes. Smells of the sea.
7518,A smelly meat.
7519,A smelly meat.
7520,"Oh dear, it's burnt."
7521,Nice and tasty!
7523,Nice and tasty!
7524,Nice and tasty!
7525,Nice and tasty!
7526,Nice and tasty!
7527,A smelly paste.
7528,A smelly paste.
7529,Would taste nicer if I cooked it.
7530,"Mmmm, reminds me of the seaside."
7531,Darn thing's all burnt!
7532,"Hmmm, what can I use this for?"
7533,A rock.
7534,"You'll look daft, but at least you won't drown!"
7535,I'll need a helmet to make this work.
7536,Fresh off the crab itself.
7537,"If it's good enough for crabs, it's good enough for me!"
7538,Fresh off the crab itself.
7539,"If it's good enough for crabs, it's good enough for me!"
7540,"Darn, it's useless now."
7541,"Darn, it's useless now."
7542,Imbued with knowledge itself.
7543,Now all I need to do is cook it.
7544,Egg containing knowledge.
7545,Guiding milk.
7546,A pot of special flour.
7547,A druid pouch.
7548,A potato seed - plant in an allotment.
7550,An onion seed - plant in an allotment.
7552,Arrows with mithril heads.
7554,One of the 4 basic elemental Runes.
7556,One of the 4 basic elemental Runes.
7558,One of the 4 basic elemental Runes.
7560,Used for low level missile spells.
7562,A tomato seed - plant in an allotment.
7564,An inflated toad tied to a rock like a balloon.
7565,An inflated toad tied to a rock like a balloon.
7566,The uncooked meat of a Jubbly bird.
7568,Lovely Jubbly!
7570,The burnt meat of a Jubbly bird.
7572,Like a banana only redder.
7573,Like Monkey Nuts only Tchikier.
7574,Perfect for stuffing snakes.
7575,Mixing this with jam would just be wrong.
7576,Like a snake only not alive.
7577,This snake is stuffed right up.
7578,Is this really what you wanted to do?
7579,Fit for a Monkey King.
7580,It's a burnt snake.
7581,Your hellish pet cat!!
7582,Your hellish pet cat!!
7583,Your hellish pet cat!!
7584,Your hellish pet cat!!
7585,Your hellish pet cat!!
7586,All is white!
7587,"Filled with items. Like a bank, but spookier!"
7588,"Filled with items. Like a bank, but spookier!"
7589,"Filled with items. Like a bank, but spookier!"
7590,"Filled with items. Like a bank, but spookier!"
7591,"Filled with items. Like a bank, but spookier!"
7592,"Aside from the braaaains on the lapel, it's still quite good."
7593,Good for a shamble about town.
7594,"I look 40,000 years old in this..."
7595,Smells pretty funky.
7596,Thrilling.
7597,It seems bleached with age.
7598,It seems bleached with age.
7599,It seems bleached with age.
7600,It seems bleached with age.
7601,It seems bleached with age.
7602,It seems bleached with age.
7603,It seems bleached with age.
7604,It seems bleached with age.
7605,It seems bleached with age.
7606,It seems bleached with age.
7607,It seems bleached with age.
7608,It seems bleached with age.
7609,It seems bleached with age.
7610,It seems bleached with age.
7611,It seems bleached with age.
7612,It seems bleached with age.
7613,It seems bleached with age.
7614,Its a symbol.
7615,Its a symbol.
7616,Its a symbol.
7617,Its a symbol.
7618,Its a symbol.
7620,
7622,A bucket partially filled with rubble.
7624,A bucket almost filled of rubble.
7626,A bucket totally filled with rubble.
7628,A fragment of plaster with some impressions on it.
7629,An ancient tattered scroll.
7630,An old and musty looking crate.
7632,A key for the Temple Library (Used in the In Aid of the Myreque quest).
7633,"A book about seven warrior priests, written about 200 years ago."
7634,An ancient history book.
7635,An ancient leather-bound tome.
7636,Rod of Ivandis dust.
7637,A silvery rod of mithril and silver with a sapphire on the top.
7638,An enchanted rod of mithril and silver with a sapphire on the top.
7639,A fully charged rod.
7640,A partially charged rod.
7641,A partially charged rod.
7642,A partially charged rod.
7643,A partially charged rod.
7644,A partially charged rod.
7645,A partially charged rod.
7646,A partially charged rod.
7647,2! 2 charges left! Ha Ha Ha.
7648,A partially charged rod.
7649,A mould of the Rod of Ivandis.
7650,It's ground up silver.
7652,An unfinished potion.
7654,An unfinished potion.
7656,An unfinished potion.
7658,An unfinished potion.
7660,"A potion of harralander, red spiders eggs, garlic and silver dust."
7662,"A potion of harralander, red spiders eggs, garlic and silver dust."
7664,"A potion of harralander, red spiders eggs, garlic and silver dust."
7666,"A potion of harralander, red spiders eggs, garlic and silver dust."
7668,A specially crafted hammer with strange markings on it.
7671,I think they look a bit silly.
7673,I think they look a bit silly.
7675,A less-than razor sharp sword.
7676,A less-than strong shield.
7677,It knows where the treasure is.
7678,You can use this to open the prize chest!
7679,A good tool for bashing someone.
7681,Party Pete's Bumper Book Of Games
7682,Try to throw it over the stick.
7684,"Not much good in combat, but perfect for the dart board!"
7686,A safe arrow for indoor ranging games.
7688,The kettle is empty
7690,It's full of cold water.
7691,It's full of boiling water.
7692,I'd really like a nice cup of tea.
7694,I'd really like a nice cup of tea.
7696,I'd really like a nice cup of tea.
7698,I'd really like a nice cup of tea.
7700,Add boiling water to make a tea.
7702,This teapot is empty.
7704,I'd really like a nice cup of tea.
7706,I'd really like a nice cup of tea.
7708,I'd really like a nice cup of tea.
7710,I'd really like a nice cup of tea.
7712,Add boiling water to make a tea.
7714,This teapot is empty.
7716,I'd really like a nice cup of tea.
7718,I'd really like a nice cup of tea.
7720,I'd really like a nice cup of tea.
7722,I'd really like a nice cup of tea.
